City,Zip,Station,Address,Base,Discount,Lat,Long,Net
Springfield (East),01104,CITGO,"289 Carew St, 01104",3.32,-,42.149015,-72.5644193,3.32
Springfield (East),01104,Shell,"2221 Main St, 01104",3.45,Shell,42.1101407,-72.6006844,3.4
Springfield (East),01104,Racing Mart,"1037 St James Ave, 01104",3.49,-,42.1371817,-72.5693712,3.49
Springfield (East),01104,Pride,"77 West St, 01104",3.49,Pride,42.1435596,-72.6112724,3.39
Springfield (East),01104,CITGO,"1271 Page Blvd, 01104",3.59,-,42.1498946,-72.5374867,3.59
Springfield (East),01104,Pride,"549 Page Blvd, 01104",3.59,Pride,42.1395392,-72.5601149,3.49
West Springfield,01089,Sunny's Convenience Store,"2284 Westfield St, 01089",3.37,-,42.1044563,-72.6774836,3.37
West Springfield,01089,Mobil,"562 Westfield Rd, 01089",3.37,Mobil,42.1861117,-72.6524085,3.34
West Springfield,01089,Shell,"173 Elm St, 01089",3.39,Shell,42.1071429,-72.6236243,3.34
West Springfield,01089,Nouria,"518 Memorial Ave, 01089",3.39,-,42.0960296,-72.606093,3.39
West Springfield,01089,Speedway,"341 Memorial Ave, 01089",3.39,Speedway,42.0958494,-72.6025407,3.34
West Springfield,01089,Cumberland Farms,"143 Park Ave, 01089",3.39,Cumberland,42.1047799,-72.6193478,3.29
West Springfield,01089,Cumberland Farms,"22 Park St, 01089",3.39,Cumberland,42.1080906,-72.6171258,3.29
West Springfield,01089,CITGO,"884 Westfield St, 01089",3.45,-,42.1041073,-72.6386615,3.45
West Springfield,01089,Sunoco,"735 Westfield St, 01089",3.49,Sunoco,42.1033308,-72.6357365,3.46
West Springfield,01089,Pride,"757 Riverdale St, 01089",3.69,Pride,42.1246626,-72.625502,3.59
West Springfield,01089,Sunoco,"2668 Westfield St, 01089",3.79,Sunoco,42.1060032,-72.6538534,3.76
West Springfield,01089,Shell,"1130 Riverdale St, 01089",3.79,Shell,42.1348232,-72.6261928,3.74
Westfield,01085,Mobil,"162 Southampton Rd, 01085",3.34,Mobil,42.1460884,-72.7310211,3.31
Westfield,01085,Cumberland Farms,"1134 Southampton Rd, 01085",3.34,Cumberland,42.1825106,-72.7271699,3.24
Westfield,01085,Mobil,"181 Elm St, 01085",3.39,Mobil,42.1244206,-72.7476514,3.36
Westfield,01085,CITGO,"41 Franklin St, 01085",3.37,-,42.1250645,-72.7500438,3.37
Westfield,01085,CITGO,"439 N Elm St, 01085",3.38,-,42.1401791,-72.7333993,3.38
Westfield,01085,Shell,"259 N Elm St, 01085",3.39,Shell,42.1359276,-72.7389062,3.34
Westfield,01085,Gulf,"278 Elm St, 01085",3.39,-,42.1086935,-72.6235306,3.39
Westfield,01085,Sunoco,"88 S Maple St, 01085",3.49,Sunoco,41.9829506,-72.5400431,3.46
Westfield,01085,Shell,"27 Southwick Rd, 01085",3.49,Shell,42.1003913,-72.7636975,3.44
Westfield,01085,Big Y Express,"330 E Main St, 01085",3.69,Big Y,42.1137756,-72.7238961,3.64
Westfield,01085,Pride,"234 E Main St, 01085",3.79,Pride,42.1150935,-72.7284631,3.69
Westfield,01085,Cumberland Farms,"69 Main St, 01085",3.79,Cumberland,42.1202361,-72.7456415,3.69
Chicopee,01020,Gulf,"646 Grattan Street, 01020",3.33,-,42.1730203,-72.5984727,3.33
Chicopee,01020,CITGO,"947 Burnett Rd, 01020",3.35,-,42.1753008,-72.5287525,3.35
Chicopee,01020,Stop & Shop,"672 Memorial Dr, 01020",3.39,Stop & Shop,42.1759775,-72.5763068,3.29
Chicopee,01020,Sunoco,"2041 Memorial Dr, 01020",3.39,Sunoco,42.2131424,-72.5723361,3.36
Chicopee,01020,Pilot,"357 Burnett Rd, 01020",3.39,-,42.1661237,-72.546029,3.39
Chicopee,01020,Cumberland Farms,"1061 Memorial Dr, 01020",3.38,Cumberland,42.1870792,-72.5769006,3.28
Chicopee,01020,CITGO,"1875 Memorial Dr, 01020",3.49,-,42.2082465,-72.571413,3.49
Chicopee,01020,Big Y Express,"1177 Granby Rd, 01020",3.34,Big Y,42.1739323,-72.5872689,3.29
Chicopee,01020,Pride,"27 Montgomery St, 01020",3.69,Pride,42.1612887,-72.5824657,3.59
Chicopee,01020,Sunoco,"560 East St, 01020",3.59,Sunoco,42.1480861,-72.5642343,3.56
Chicopee,01020,Sunoco,"500 Montgomery St, 01020",3.79,Sunoco,42.1743862,-72.5869497,3.76
Chicopee,01020,F.L. Roberts,"2012 Memorial Dr, 01020",3.79,-,42.210334,-72.5714232,3.79
Holyoke,01040,Stop & Shop,"2265 Northampton St, 01040",3.59,Stop & Shop,42.1816881,-72.6330639,3.49
Holyoke,01040,Stop and Shop,"2265 Northampton, 01040",3.59,-,42.1816881,-72.6330639,3.59
Holyoke,01040,Stop & Shop,"28 Lincoln St, 01040",3.69,Stop & Shop,42.2142774,-72.6181875,3.59
Holyoke,01040,Shell,"225 Whiting Farms Rd, 01040",3.65,Shell,42.1748898,-72.6408246,3.6
South Hadley,01075,White Wing,"568 Newton St, 01075",3.32,-,42.2396215,-72.5815538,3.32
South Hadley,01075,Big Y Express,"467 Newton St, 01075",3.39,Big Y,42.235783,-72.5828163,3.34
