City,Zip,Station,Address,Base,Discount,Lat,Long,Net
Springfield (East),01104,BJ’s Wholesale Club,"1655 Boston Rd Springfield, MA, 01104",2.64,-,42.1245925,-72.5382595,2.64
Springfield (East),01104,Stop & Shop,"1277 Liberty St Springfield, MA, 01104",2.79,Stop & Shop,42.1373538,-72.5820966,2.69
Springfield (East),01104,Cumberland Farms,"798 Carew St Springfield, MA, 01104",2.79,Cumberland,42.1258915,-72.5841307,2.69
Springfield (East),01104,Speedway,"80 St James Blvd Springfield, MA, 01104",2.79,Speedway,42.1356575,-72.5683105,2.74
Springfield (East),01104,CITGO,"289 Carew St Springfield, MA, 01104",2.78,-,42.1162253,-72.5950036,2.78
Springfield (East),01104,CITGO,"1271 Page Blvd Springfield, MA, 01104",2.85,-,42.1498946,-72.5374867,2.85
Springfield (East),01104,Racing Mart,"612 Carew St Springfield, MA, 01104",2.99,-,42.1225238,-72.5887328,2.99
Springfield (East),01104,Racing Mart,"1037 St James Ave Springfield, MA, 01104",2.99,-,42.1371817,-72.5693712,2.99
Springfield (East),01104,Shell,"2221 Main St Springfield, MA, 01104",2.99,Shell,42.1101407,-72.6006844,2.94
Springfield (East),01104,Pride,"77 West St Springfield, MA, 01104",3.09,Pride,42.1101757,-72.6104717,2.99
Springfield (East),01104,Pride,"549 Page Blvd Springfield, MA, 01104",3.19,Pride,42.1395392,-72.5601149,3.09
Springfield (East),01104,Liberty Gas,"668 Liberty St Springfield, MA, 01104",2.65,-,42.1214212,-72.5846698,2.65
West Springfield,01089,Mobil,"562 Westfield Rd West Springfield, MA, 01089",2.89,Mobil,42.108423,-72.683174,2.86
West Springfield,01089,Speedway,"341 Memorial Ave West Springfield, MA, 01089",2.97,Speedway,42.0958494,-72.6025407,2.92
West Springfield,01089,Cumberland Farms,"143 Park Ave West Springfield, MA, 01089",2.99,Cumberland,42.1047799,-72.6193478,2.89
West Springfield,01089,Shell,"173 Elm St West Springfield, MA, 01089",2.98,Shell,42.1071429,-72.6236243,2.93
West Springfield,01089,Cumberland Farms,"22 Park St West Springfield, MA, 01089",2.99,Cumberland,42.1080906,-72.6171258,2.89
West Springfield,01089,Nouria,"518 Memorial Ave West Springfield, MA, 01089",3.04,-,42.0960296,-72.606093,3.04
West Springfield,01089,Sunny's Convenience Store,"2284 Westfield St West Springfield, MA, 01089",3.09,-,42.1044563,-72.6774836,3.09
West Springfield,01089,CITGO,"884 Westfield St West Springfield, MA, 01089",3.09,-,42.1041073,-72.6386615,3.09
West Springfield,01089,Pride,"1247 Riverdale St West Springfield, MA, 01089",3.19,Pride,42.1379202,-72.6252571,3.09
West Springfield,01089,Shell,"2044 Riverdale St West Springfield, MA, 01089",3.19,Shell,42.1577219,-72.6327404,3.14
West Springfield,01089,Sunoco,"2668 Westfield St West Springfield, MA, 01089",3.19,Sunoco,42.1063429,-72.6527704,3.16
West Springfield,01089,Sunoco,"735 Westfield St West Springfield, MA, 01089",3.19,Sunoco,42.1033308,-72.6357365,3.16
West Springfield,01089,Pride,"757 Riverdale St West Springfield, MA, 01089",3.29,Pride,42.1246626,-72.625502,3.19
West Springfield,01089,Shell,"1130 Riverdale St West Springfield, MA, 01089",3.29,Shell,42.1348232,-72.6261928,3.24
Westfield,01085,Mobil,"162 Southampton Rd, 01085",2.69,Mobil,42.1460884,-72.7310211,2.66
Westfield,01085,Cumberland Farms,"1134 Southampton Rd Westfield, MA, 01085",2.72,Cumberland,42.1825106,-72.7271699,2.62
