City,Zip,Station,Address,Base,Discount,Lat,Long,Net
Springfield (East),01104,Liberty Gas,"668 Liberty St Springfield, MA, 01104",2.65,-,42.1214212,-72.5846698,2.65
Springfield (East),01104,Cumberland Farms,"798 Carew St Springfield, MA, 01104",2.79,Cumberland,42.1258915,-72.5841307,2.69
Springfield (East),01104,Racing Mart,"1037 St James Ave Springfield, MA, 01104",2.79,-,42.1371817,-72.5693712,2.79
Springfield (East),01104,Speedway,"80 St James Blvd Springfield, MA, 01104",2.79,Speedway,42.1356575,-72.5683105,2.74
Springfield (East),01104,CITGO,"289 Carew St Springfield, MA, 01104",2.78,-,42.1162253,-72.5950036,2.78
Springfield (East),01104,CITGO,"1271 Page Blvd Springfield, MA, 01104",2.85,-,42.1498946,-72.5374867,2.85
Springfield (East),01104,BD Mart,"20 East St Springfield, MA, 01104",2.65,-,42.1481935,-72.6069622,2.65
Springfield (East),01104,Shell,"2221 Main St Springfield, MA, 01104",2.95,Shell,42.1101407,-72.6006844,2.9
Springfield (East),01104,Stop & Shop,"1277 Liberty St Springfield, MA, 01104",2.63,Stop & Shop,42.1373538,-72.5820966,2.53
Springfield (East),01104,Pride,"77 West St Springfield, MA, 01104",3.09,Pride,42.1101757,-72.6104717,2.99
West Springfield,01089,Shell,"173 Elm St West Springfield, MA, 01089",2.59,Shell,42.1071429,-72.6236243,2.54
West Springfield,01089,Sunny's Convenience Store,"2284 Westfield St West Springfield, MA, 01089",2.69,-,42.1044563,-72.6774836,2.69
West Springfield,01089,CITGO,"884 Westfield St West Springfield, MA, 01089",2.69,-,42.1041073,-72.6386615,2.69
West Springfield,01089,Mobil,"562 Westfield Rd West Springfield, MA, 01089",2.83,Mobil,42.108423,-72.683174,2.8
West Springfield,01089,Speedway,"341 Memorial Ave West Springfield, MA, 01089",2.85,Speedway,42.0958494,-72.6025407,2.8
West Springfield,01089,Cumberland Farms,"143 Park Ave West Springfield, MA, 01089",2.89,Cumberland,42.1047799,-72.6193478,2.79
West Springfield,01089,Cumberland Farms,"22 Park St West Springfield, MA, 01089",2.89,Cumberland,42.1080906,-72.6171258,2.79
