City,Zip,Station,Address,Base,Discount,Lat,Long,Net
Riverhead,11901,76,"7 Peconic Ave Riverhead, NY, 11901",2.69,-,40.9149773,-72.6623567,2.69
Riverhead,11901,BP,"626 W Main St Riverhead, NY, 11901",2.75,BP,40.9184063,-72.6731535,2.7
Riverhead,11901,Shell,"1733 Old Country Rd, 11901",2.75,Shell,40.9239801,-72.7023482,2.7
Riverhead,11901,Mobil,"1575 Old Country Rd Riverhead, NY, 11901",2.75,Mobil,40.9252206,-72.6951725,2.72
Riverhead,11901,Valero,"1356 OLD COUNTRY RD Riverhead, NY, 11901",2.75,-,40.9283279,-72.6857992,2.75
Riverhead,11901,Empire,"1050 Osborne Ave Riverhead, NY, 11901",2.73,-,,,2.73
Riverhead,11901,Sunoco,"1879 Old Country Rd 58 Riverhead, NY, 11901",2.75,Sunoco,,,2.72
Riverhead,11901,Shell,"9 Lake Ave Riverhead, NY, 11901",2.79,Shell,40.9142638,-72.6632928,2.74
Riverhead,11901,Speedway,"870 Old Country Rd Riverhead, NY, 11901",2.81,Speedway,40.9346058,-72.6699464,2.76
Riverhead,11901,Empire,"640 Main Rd Aquebogue, NY, 11901",2.87,-,,,2.87
Riverhead,11901,76,"415 Flanders Rd Riverhead, NY, 11901",2.89,-,40.9119534,-72.6471547,2.89
Riverhead,11901,Empire,"640 Old Country Rd Riverhead, NY, 11901",2.87,-,40.935281,-72.6648692,2.87
Riverhead,11901,CITGO,"1429 Main Rd Jamesport, NY, 11901",2.99,-,,,2.99
Westhampton Beach,11978,7-Eleven,"107 Old Riverhead Rd Westhampton Beach, NY, 11978",2.85,7-Eleven,40.8300726,-72.6474301,2.82
Quogue,11959,Speedway,"38 Montauk Hwy Quogue, NY, 11959",2.85,Speedway,40.8226189,-72.6090401,2.8
Hampton Bays,11946,7-11,"192 W Montauk hwy Hampton Bays, NY, 11946",2.79,7-11,40.874857,-72.536217,2.76
Hampton Bays,11946,Shell,"250 E Montauk Hwy Hampton Bays, NY, 11946",2.79,Shell,,,2.74
Southampton,11968,Speedway,"816 CR-39 Southampton, NY, 11968",2.89,Speedway,40.8926889,-72.4251772,2.84
