City,Zip,Station,Address,Base,Discount,Lat,Long,Net
Westfield,01085,Cumberland Farms,"1134 Southampton Rd Westfield, MA, 01085",3.32,Cumberland,42.1825106,-72.7271699,3.22
Westfield,01085,Gulf,"278 Elm St Westfield, MA, 01085",3.29,-,42.1256723,-72.7476243,3.29
Westfield,01085,Irving,"1400 Russel Rd Westfield, MA, 01085",3.39,-,,,3.39
Westfield,01085,Cumberland Farms,"69 Main St Westfield, MA, 01085",3.39,Cumberland,42.1202361,-72.7456415,3.29
Westfield,01085,Sunoco,"88 S Maple St Westfield, MA, 01085",3.49,Sunoco,42.1255038,-72.748927,3.46
Westfield,01085,Sunoco,"163 Meadow St Westfield, MA, 01085",3.39,Sunoco,42.1206555,-72.7397845,3.36
Westfield,01085,Big Y Express,"330 E Main St Westfield, MA, 01085",3.49,Big Y,42.1137756,-72.7238961,3.44
Westfield,01085,Shell,"27 Southwick Rd Westfield, MA, 01085",3.39,Shell,42.1003913,-72.7636975,3.34
Westfield,01085,Pride,"234 E Main St Westfield, MA, 01085",3.59,Pride,42.1150935,-72.7284631,3.49
Chicopee,01020,Sunoco,"2041 Memorial Dr Chicopee, MA, 01020",3.19,Sunoco,42.2131424,-72.5723361,3.16
Chicopee,01020,Stop & Shop,"672 Memorial Dr, 01020",3.25,Stop & Shop,42.1759775,-72.5763068,3.15
Chicopee,01020,Gulf,"646 Grattan Street Chicopee, MA, 01020",3.25,-,42.1730203,-72.5984727,3.25
Chicopee,01020,Cumberland Farms,"1061 Memorial Dr Chicopee, MA, 01020",3.25,Cumberland,42.1870792,-72.5769006,3.15
Chicopee,01020,CITGO,"1875 Memorial Dr Chicopee, MA, 01020",3.29,-,42.2082465,-72.571413,3.29
Chicopee,01020,CITGO,"947 Burnett Rd Chicopee, MA, 01020",3.35,-,42.1753008,-72.5287525,3.35
Chicopee,01020,Big Y Express,"1177 Granby Rd Chicopee, MA, 01020",3.34,Big Y,42.1739323,-72.5872689,3.29
Chicopee,01020,Pride,"27 Montgomery St Chicopee, MA, 01020",3.39,Pride,42.1612887,-72.5824657,3.29
Chicopee,01020,F.L. Roberts,"2012 Memorial Dr Chicopee, MA, 01020",3.39,-,42.210334,-72.5714232,3.39
Chicopee,01020,Pilot,"357 Burnett Rd Chicopee, MA, 01020",3.39,-,42.1661237,-72.546029,3.39
Chicopee,01020,CITGO,"451 Grattan St Chicopee, MA, 01020",3.39,-,42.1684674,-72.5940776,3.39
Chicopee,01020,Sunoco,"500 Montgomery St Chicopee, MA, 01020",3.49,Sunoco,42.1743862,-72.5869497,3.46
Chicopee,01020,CITGO,"817 Front St Chicopee, MA, 01020",3.24,-,42.1498779,-72.5862536,3.24
Chicopee,01020,Shell,"197 Grove St Chicopee, MA, 01020",3.34,Shell,42.1536921,-72.5840072,3.29
Holyoke,01040,Stop and Shop,"2265 Northampton, 01040",3.39,-,42.1816881,-72.6330639,3.39
Holyoke,01040,Stop & Shop,"28 Lincoln St Holyoke, MA, 01040",3.49,Stop & Shop,42.2142774,-72.6181875,3.39
Holyoke,01040,Gulf,"820 High St Holyoke, MA, 01040",3.59,-,42.19763,-72.6164858,3.59
Holyoke,01040,Pride,"1553 Dwight St Holyoke, MA, 01040",3.49,Pride,42.21103,-72.6281361,3.39
Holyoke,01040,Racing Mart,"330 Main St Holyoke, MA, 01040",3.59,-,42.2000394,-72.6061084,3.59
South Hadley,01075,Cumberland Farms,"507 Newton St South Hadley, MA, 01075",3.25,Cumberland,42.2374802,-72.5816164,3.15
South Hadley,01075,White Wing,"568 Newton St South Hadley, MA, 01075",3.2,-,42.2396215,-72.5815538,3.2
South Hadley,01075,Big Y Express,"467 Newton St South Hadley, MA, 01075",3.27,Big Y,42.235783,-72.5828163,3.22
South Hadley,01075,Sunoco,"19 Bridge St, 01075",3.29,Sunoco,42.2152143,-72.5942742,3.26
Easthampton,01027,Pride,"60 Union St Easthampton, MA, 01027",3.49,Pride,42.2681716,-72.6714491,3.39
Easthampton,01027,7-Eleven,"97 Union St Easthampton, MA, 01027",3.49,7-Eleven,42.2669407,-72.6696351,3.46
Northampton,01060,Cumberland Farms,"134 King St, 01060",3.29,Cumberland,42.3374727,-72.6373027,3.19
Northampton,01060,Big Y Express,"188 N King St Northampton, MA, 01060",3.35,Big Y,42.3287267,-72.6335676,3.3
Northampton,01060,Stop & Shop,"228 King St Northampton, MA, 01060",3.39,Stop & Shop,42.3290172,-72.6358623,3.29
Northampton,01060,King Street Convenience,"60 King St Northampton, MA, 01060",3.39,-,42.3205763,-72.6313212,3.39
Northampton,01060,Sunoco,"776 N King St Northampton, MA, 01060",3.49,Sunoco,42.3622644,-72.6390352,3.46
Northampton,01060,Mobil,"15 Locust Northampton, MA, 01060",3.49,Mobil,42.3316863,-72.6526156,3.46
Northampton,01060,Pride,"375 King St Northampton, MA, 01060",3.59,Pride,42.3374852,-72.6366284,3.49
Northampton,01060,Shell,"506 Pleasant St Northampton, MA, 01060",3.49,Shell,42.3114138,-72.6238099,3.44
Hadley,01035,Cumberland Farms,"109 Russell St Hadley, MA, 01035",3.39,Cumberland,42.3414532,-72.5946062,3.29
Hadley,01035,Big Y Express,"73 Russell St Hadley, MA, 01035",3.39,Big Y,42.3405615,-72.6018812,3.34
Hadley,01035,Pride,"445 Russell St Hadley, MA, 01035",3.49,Pride,42.3632797,-72.5387719,3.39
Hadley,01035,Mobil,"110 Russell St Hadley, MA, 01035",3.49,Mobil,42.3424399,-72.595176,3.46
Hadley,01035,Stop & Shop,"446 Russell St Hadley, MA, 01035",3.49,Stop & Shop,42.3646637,-72.5379721,3.39
Hadley,01035,Pride,"25 Russell St Hadley, MA, 01035",3.49,Pride,42.33861,-72.60906,3.39
Amherst,01002,Speedway,"468 West St South Amherst, MA, 01002",3.49,Speedway,42.3420911,-72.5198559,3.44
Amherst,01002,F.L. Roberts,"399 Northampton Rd Amherst, MA, 01002",3.49,-,42.3661824,-72.5351597,3.49
Ludlow,01033,Cumberland Farms,"74 W State St Granby, MA, 01033",3.39,Cumberland,42.2466124,-72.5432172,3.29
South Deerfield,01373,Irving,"1 Sunderland Rd South Deerfield, MA, 01373",3.46,-,42.468412,-72.608969,3.46
South Deerfield,01373,Cumberland Farms,"31 Elm St South Deerfield, MA, 01373",3.49,Cumberland,42.4769319,-72.6127799,3.39
South Deerfield,01373,Irving,"1 Greenfield Rd South Deerfield, MA, 01373",3.46,-,42.4899751,-72.6098871,3.46
South Deerfield,01373,Roady's,"372 State Rd. Whately, MA, 01373",3.59,-,42.4694152,-72.6145614,3.59
Greenfield,01301,Sandri,"295 Federal St Greenfield, MA, 01301",3.34,-,42.600351,-72.5939125,3.34
Greenfield,01301,Shell,"100 Mohawk Tr Greenfield, MA, 01301",3.39,Shell,,,3.34
Greenfield,01301,Irving,"223 Mohawk Tr Greenfield, MA, 01301",3.42,-,,,3.42
Greenfield,01301,Stop & Shop,"488 Bernardston Rd Greenfield, MA, 01301",3.39,Stop & Shop,42.6094682,-72.5869418,3.29
Greenfield,01301,Planet,"109 Mohawk Trail Greenfield, MA, 01301",3.39,-,42.5848575,-72.6166793,3.39
Greenfield,01301,Mobil,"142 Mohawk Tr Greenfield, MA, 01301",3.39,Mobil,,,3.36
Greenfield,01301,Speedway,"245 Federal St Greenfield, MA, 01301",3.49,Speedway,42.5980487,-72.595861,3.44
Greenfield,01301,F.L. Roberts,"63 Main St Greenfield, MA, 01301",3.49,-,42.5871489,-72.6066369,3.49
Agawam,01001,Shell,"325 Main St Agawam, MA, 01001",3.15,Shell,42.082285,-72.6158119,3.1
Agawam,01001,CITGO,"650 Suffield St Agawam, MA, 01001",3.19,-,42.0675744,-72.6317643,3.19
Agawam,01001,Gulf,"18 Springfield St Agawam, MA, 01001",3.19,-,42.0897213,-72.6280116,3.19
Agawam,01001,Shell,"6 Lealand Ave Agawam, MA, 01001",3.29,Shell,42.071971,-72.6152387,3.24
Agawam,01001,CITGO,"1 River Rd Agawam, MA, 01001",3.29,-,42.04632,-72.6158718,3.29
Agawam,01001,Cumberland Farms,"837 Suffield St Agawam, MA, 01001",3.34,Cumberland,42.0606701,-72.6315678,3.24
