City,Zip,Station,Address,Base,Discount,Lat,Long,Net
Riverhead,11901,OK Petroleum,"1212 E Main St, 11901",3.89,-,40.9308412,-72.6498192,3.89
Riverhead,11901,USA Gasoline,"1446 Flanders Rd, 11901",3.97,-,40.90403,-72.6056344,3.97
Riverhead,11901,Shell,"1733 Old Country Rd, 11901",3.87,Shell,40.9239801,-72.7023482,3.82
Riverhead,11901,Mobil,"1575 Old Country Rd, 11901",3.93,Mobil,40.9252206,-72.6951725,3.9
Riverhead,11901,Shell,"626 W Main St, 11901",3.99,Shell,40.9184063,-72.6731535,3.94
Riverhead,11901,Mobil,"415 E Main St, 11901",3.89,Mobil,40.9182937,-72.6568979,3.86
Riverhead,11901,Sunoco,"1879 Old Country Rd 58, 11901",3.99,Sunoco,,,3.96
Riverhead,11901,76,"7 Peconic Ave, 11901",3.89,-,40.9149773,-72.6623567,3.89
Riverhead,11901,7-Eleven,"870 Old Country Rd, 11901",4.09,7-Eleven,40.9346058,-72.6699464,4.06
Riverhead,11901,Shell,"9 Lake Ave, 11901",3.99,Shell,40.9142638,-72.6632928,3.94
