City,Zip,Station,Address,Base,Discount,Lat,Long,Net
Sykesville/Eldersburg,21784,Carroll Motor Fuels,"1400 Liberty Rd, 21784",4.43,-,39.402213,-76.944181,4.43
Sykesville/Eldersburg,21784,Martin's,"1318 Londontown Blvd, 21784",4.49,-,39.4083322,-76.9490677,4.49
Sykesville/Eldersburg,21784,7-Eleven,"6323 Sykesville Rd, 21784",4.49,7-Eleven,39.399826,-76.9516719,4.46
Sykesville/Eldersburg,21784,Shell,"6401 Ridge Rd, 21784",4.47,Shell,39.39371,-76.93236,4.42
Sykesville/Eldersburg,21784,Royal Farms,"1261 Liberty Rd, 21784",4.49,Royal Farms,39.4045373,-76.9517427,4.39
Sykesville/Eldersburg,21784,Marathon,"1631 W Liberty Rd, 21784",4.49,-,39.4447168,-77.0506223,4.49
Sykesville/Eldersburg,21784,High's Dairy Store,"10 Liberty Rd, 21784",4.49,High's,39.4240768,-76.9961772,4.44
Mount Airy,21771,Carroll Motor Fuels,"502 E Ridgeville Blvd, 21771",4.43,-,39.3630121,-77.1601868,4.43
Mount Airy,21771,High's Dairy Store,"109 Ridgeside Ct, 21771",4.49,High's,39.363781,-77.1645562,4.44
Mount Airy,21771,Marathon,"2605 Liberty Rd, 21771",4.49,-,39.4581114,-77.088031,4.49
Mount Airy,21771,Ridgeville Service Center,"4 E Ridgville Blvd, 21771",4.45,-,,,4.45
Mount Airy,21771,High's Dairy Store,"1001 Twin Arch Rd, 21771",4.49,High's,39.3680732,-77.1445195,4.44
Mount Airy,21771,7-Eleven,"1610 RIDGESIDE DR, 21771",4.49,7-Eleven,39.3635033,-77.1631603,4.46
Mount Airy,21771,Exxon,"4400 Mill Bottom Rd, 21771",4.51,Exxon,39.3539588,-77.1714016,4.48
New Market,21774,Falcon Fuel,"11719 Old National Pike, 21774",4.49,-,39.3937185,-77.3315807,4.49
New Market,21774,High's Dairy Store,"11780 Old National Pike, 21774",4.49,High's,39.3842372,-77.2563552,4.44
Monrovia,21770,Carroll Motor Fuels,"11791 Fingerboard Rd, 21770",4.43,-,39.3437797,-77.2549934,4.43
Ijamsville,21754,Carroll Motor Fuels,"1904 Urbana Pike, 21754",4.13,-,39.2944817,-77.3157875,4.13
Ijamsville,21754,Sheetz,"5943 Oakcross Ln, 21754",4.49,Sheetz,39.3951765,-77.3233888,4.46
Ijamsville,21754,Sheetz,"9253 Fingerboard Rd, 21754",4.49,Sheetz,39.3273682,-77.3428783,4.46
Ijamsville,21754,Dash In,"3359 Urbana Pike, 21754",4.49,-,39.3234078,-77.3408281,4.49
Ijamsville,21754,Gas & Go Express,"10122 Old National Pike, 21754",4.49,-,39.3899693,-77.3107474,4.49
Ijamsville,21754,Sunoco,"10210 Old National Pike, 21754",4.49,Sunoco,39.3897563,-77.3098508,4.46
Damascus,20872,Safeway,"26300 Ridge Rd, 20872",4.45,-,39.2887375,-77.2048713,4.45
Damascus,20872,Liberty,"26241 Ridge Rd, 20872",4.43,-,39.2879496,-77.2062264,4.43
Damascus,20872,Carroll Motor Fuels,"26234 Ridge Rd, 20872",4.13,-,39.2879879,-77.207233,4.13
Frederick (Downtown),21701,Jefferson Street Service Ctr,"242 S Jefferson St, 21701",4.15,-,39.4096067,-77.4244053,4.15
Frederick (Downtown),21701,Crown,"9824 Liberty Rd, 21701",4.15,-,39.4541047,-77.3228424,4.15
Frederick (Downtown),21701,Shell,"342 S Jefferson St, 21701",4.47,Shell,39.4087437,-77.426607,4.42
Frederick (Downtown),21701,Sheetz,"1300 E Patrick St, 21701",4.49,Sheetz,39.4065678,-77.3879765,4.46
Frederick (Downtown),21701,Giant,"1700 Kingfisher Dr, 21701",4.49,Giant,39.4478199,-77.3835177,4.44
Frederick (Downtown),21701,Exxon,"6067 Spring Ridge Pkwy, 21701",4.43,Exxon,39.403557,-77.3478271,4.4
Frederick (Downtown),21701,Rutter's,"1730 Monocacy Blvd, 21701",4.49,-,39.4386369,-77.3776528,4.49
Frederick (Downtown),21701,Exxon,"1991 Monocacy Blvd, 21701",4.49,Exxon,39.4479238,-77.3865164,4.46
Frederick (Downtown),21701,Liberty,"1301 N East St, 21701",4.49,-,39.4168512,-77.4049713,4.49
Frederick (Downtown),21701,Royal Farms,"75 Monocacy Blvd, 21701",4.49,Royal Farms,39.4079785,-77.3879366,4.39
Frederick (Downtown),21701,7-Eleven,"11922 Main St, 21701",4.49,7-Eleven,28.0718039,-82.6265505,4.46
Frederick (Downtown),21701,Exxon,"400 S Jefferson St, 21701",4.55,Exxon,39.4083014,-77.4275253,4.52
Frederick (Northwest),21702,Rosemont Service Center,"1704 Rosemont Ave, 21702",4.15,-,39.4278438,-77.4321436,4.15
Frederick (Northwest),21702,Weis Gas-N-Go,"2 Old Camp Rd, 21702",4.19,-,39.422232,-77.466165,4.19
Frederick (Northwest),21702,Sheetz,"1600 Rosemont Ave, 21702",4.49,Sheetz,39.426862,-77.430936,4.46
Frederick (Northwest),21702,Sheetz,"23 Thomas Johnson Dr, 21702",4.45,Sheetz,39.4593648,-77.4062931,4.42
Frederick (Northwest),21702,AAFES,"1425 Porter St, 21702",4.49,-,39.4362989,-77.4239801,4.49
Frederick (Northwest),21702,GetGo,"1391 W 7th St, 21702",4.49,-,39.4308121,-77.4204144,4.49
Frederick (Northwest),21702,7-Eleven,"7729 Sundays Ln, 21702",4.45,7-Eleven,39.4858245,-77.3983281,4.42
Frederick (Northwest),21702,Royal Farms,"2050 Yellow Springs Rd, 21702",4.49,Royal Farms,39.4407348,-77.4374792,4.39
Frederick (Northwest),21702,Exxon,"1561 Opossumtown Pike, 21702",4.45,Exxon,39.4409168,-77.4107626,4.42
Frederick (Northwest),21702,Wawa,"1001 W Patrick St, 21702",4.49,Wawa,39.4161019,-77.4386975,4.49
Frederick (Northwest),21702,Shell,"1275 W Patrick St, 21702",4.49,Shell,39.4194983,-77.4478184,4.44
Frederick (Northwest),21702,Exxon,"1380 W Patrick St, 21702",4.59,Exxon,39.4186679,-77.4582166,4.56
Frederick (Southwest),21703,Exxon,"5870 Ballenger Creek Pike, 21703",4.39,Exxon,39.3932575,-77.4383819,4.36
Frederick (Southwest),21703,Sunoco,"1200 W Patrick St, 21703",4.47,Sunoco,39.4166959,-77.4417651,4.44
Frederick (Southwest),21703,GetGo,"1000 W Patrick St, 21703",4.49,-,39.416091,-77.438647,4.49
Frederick (Southwest),21703,Giant,"5310 New Design Rd, 21703",4.49,Giant,39.3713461,-77.4261823,4.44
Frederick (Southwest),21703,Carroll Motor Fuels,"1180 W Patrick St, 21703",4.41,-,39.4180675,-77.450524,4.41
Frederick (Southwest),21703,Wawa,"5833 Ballenger Creek Pike, 21703",4.49,Wawa,39.3921775,-77.4382008,4.49
Frederick (Southwest),21703,Royal Farms,"6730 English Muffin Way, 21703",4.49,Royal Farms,39.3620393,-77.4311677,4.39
Frederick (Ballenger Creek),21704,Sheetz,"6050 Buckeystown Pike, 21704",4.49,Sheetz,39.3991965,-77.4063109,4.46
Frederick (Ballenger Creek),21704,Royal Farms,"5831 Buckeystown Pike, 21704",4.49,Royal Farms,39.3944389,-77.4090023,4.39
Frederick (Ballenger Creek),21704,Royal Farms,"7402 Shockley Dr, 21704",4.49,Royal Farms,39.3760946,-77.4088403,4.39
Frederick (Ballenger Creek),21704,Sheetz,"7301 Executive Way, 21704",4.49,Sheetz,39.3691771,-77.4121205,4.46
Frederick (Ballenger Creek),21704,Royal Farms,"9180 Fingerboard Rd, 21704",4.49,Royal Farms,39.3276312,-77.346555,4.39
Frederick (Ballenger Creek),21704,7-Eleven,"5703 Buckeystown Pike, 21704",4.48,7-Eleven,39.3907132,-77.4095055,4.45
Frederick (Ballenger Creek),21704,7-Eleven,"8900 Fingerboard Rd, 21704",4.49,7-Eleven,39.3244476,-77.3528585,4.46
Frederick (Ballenger Creek),21704,Southern States,"5841 Buckeystown Pike, 21704",4.49,-,39.3945061,-77.4089957,4.49
Frederick (Ballenger Creek),21704,Exxon,"8816 Fingerboard Rd, 21704",4.49,Exxon,39.3311118,-77.3869896,4.46
Frederick (Ballenger Creek),21704,Shell,"5498 Buckeystown Pike, 21704",4.49,Shell,39.37721,-77.409536,4.44
Frederick (Ballenger Creek),21704,Sheetz,"5601 Buckeystown Pike, 21704",4.47,Sheetz,39.3863292,-77.4095815,4.44
Frederick (Ballenger Creek),21704,Wawa,"5440 Urbana Pike, 21704",4.49,Wawa,39.3814473,-77.4012549,4.49
Walkersville,21793,Liberty,"100 Sandstone Dr, 21793",4.49,-,39.487852,-77.342677,4.49
Walkersville,21793,Sheetz,"8408 Woodsboro Pike, 21793",4.49,Sheetz,39.4645149,-77.3653857,4.46
Walkersville,21793,Rutter's,"9210 Woodsboro Pike, 21793",4.49,-,39.487169,-77.3396205,4.49
Walkersville,21793,7-Eleven,"8411 Woodsboro Pike, 21793",4.49,7-Eleven,39.4647068,-77.36414,4.46
Middletown,21769,High's Dairy Store,"4301 Old National Pike, 21769",4.49,High's,39.4339699,-77.5188683,4.44
Middletown,21769,BP,"211 E Main St, 21769",4.49,BP,39.4592562,-77.7452054,4.44
Middletown,21769,Shell,"4304 Old National Pike, 21769",4.49,Shell,39.4350236,-77.5183346,4.44
Middletown,21769,LDS,"201 S Church St, 21769",4.49,-,39.4424907,-77.5455705,4.49
Buckeystown,21717,Carroll Motor Fuels,"3612 Buckeystown Pike, 21717",4.47,-,39.3327487,-77.4323293,4.47
Jefferson,21755,Crown,"4010 Mountville Rd, 21755",4.37,-,39.3584946,-77.5300718,4.37
Jefferson,21755,BP,"4607 LANDER RD, 21755",4.49,BP,39.3609836,-77.5315929,4.44
Knoxville,21758,Weis Gas N Go,"1201 Dutchman's Creek Dr, 21758",4.37,-,34.4229808,-80.8830658,4.37
Knoxville,21758,Sheetz,"3842 Burkittsville Rd, 21758",4.39,Sheetz,39.3370038,-77.640031,4.36
Knoxville,21758,Hillside Station,"19110 Keep Tryst Rd, 21758",4.39,-,39.3302021,-77.7018826,4.39
Brunswick,21716,Crown,"98 Souder Rd, 21716",4.39,-,39.3238019,-77.6174184,4.39
