City,Zip,Station,Address,Base,Net,Discount,Lat,Long
Westhampton Beach,11978,7-Eleven,"107 Old Riverhead Rd, 11978",2.85,2.82,7-Eleven,40.8300726,-72.6474301
Westhampton Beach,11978,Valero,"112 Montauk Hwy, 11978",2.85,2.85,-,40.8012031,-72.7825196
Quogue,11959,Speedway,"38 Montauk Hwy, 11959",2.85,2.8,Speedway,40.88464,-72.4264717
Hampton Bays,11946,7-11,"192 W Montauk hwy, 11946",2.69,2.66,7-11,40.874857,-72.536217
Hampton Bays,11946,Mobil,"239 W Montauk Hwy, 11946",2.69,2.66,Mobil,40.8659062,-72.5490604
Hampton Bays,11946,Shell,"250 E Montauk Hwy, 11946",2.89,2.84,Shell,40.8834616,-72.5046248
Water Mill,11976,Shell,"960 Montauk Hwy, 11976",3.09,3.04,Shell,40.915432,-72.3479645
Sag Harbor,11963,Gulf,"144 Hampton St, 11963",3.99,3.99,-,40.9957393,-72.2839455
East Hampton,11937,ROYAL,"23 Three Mile Harbor Rd, 11937",4.13,4.13,-,40.97458,-72.1821194
