City,Zip,Station,Address,Base,Discount,Lat,Long,Net
Severn,21144,Royal Farms,"7843 Telegraph Rd Severn, MD, 21144",3.29,Royal Farms,39.1373727,-76.684828,3.19
Hanover (Arundel Mills),21076,CITGO,"1401 Dorsey Rd Hanover, MD, 21076",3.09,-,39.1588675,-76.7143155,3.09
Hanover (Arundel Mills),21076,Exxon,"7043 Arundel Mills Cir Hanover, MD, 21076",3.09,Exxon,39.1539236,-76.7222726,3.06
Hanover (Arundel Mills),21076,7-Eleven,"1075 Dorsey Rd Hanover, MD, 21076",3.09,7-Eleven,,,3.06
Hanover (Arundel Mills),21076,Exxon,"7671 Arundel Mills Blvd Hanover, MD, 21076",3.09,Exxon,39.15227,-76.7312534,3.06
Hanover (Arundel Mills),21076,Wawa,"7710 Milestone Pkwy Hanover, MD, 21076",3.09,Wawa,39.154105,-76.744585,3.09
Hanover (Arundel Mills),21076,Royal Farms,"7910 Shipley Homestead Dr Hanover, MD, 21076",3.29,Royal Farms,39.1325985,-76.7399104,3.19
Hanover (Arundel Mills),21076,Shell,"1356 Dorsey Rd Hanover, MD, 21076",3.29,Shell,39.1588425,-76.7114914,3.24
Jessup,20794,BP,"8810 Washington Blvd Savage, MD, 20794",3.07,BP,39.1437661,-76.8101858,3.02
Jessup,20794,BP,"7879 Pocomoke Dr Jessup, MD, 20794",3.09,BP,,,3.04
Jessup,20794,Shell,"2753 Annapolis Rd Hanover, MD, 20794",3.09,Shell,39.1377885,-76.7521393,3.04
Jessup,20794,Shell,"8755 Washington Blvd Savage, MD, 20794",3.07,Shell,39.1447238,-76.8087484,3.02
Jessup,20794,Exxon,"7930 Washington Blvd Jessup, MD, 20794",3.13,Exxon,39.1711851,-76.7868219,3.1
Jessup,20794,Royal Farms,"7136 Montevideo Rd Jessup, MD, 20794",2.89,Royal Farms,39.1743215,-76.7771879,2.79
Jessup,20794,High's Dairy Store,"2861 Jessup Rd Hanover, MD, 20794",3.27,High's,,,3.22
Jessup,20794,Sunoco,"2739 Annapolis Rd, 20794",2.89,Sunoco,39.1365014,-76.7506844,2.86
Jessup,20794,Royal Farms,"2850 Jessup Rd Jessup, MD, 20794",3.29,Royal Farms,39.1424361,-76.7613968,3.19
Fulton,20759,High's,"11840 Lime Kiln Rd Fulton, MD, 20759",3.19,High's,39.1513419,-76.9241758,3.14
Fulton,20759,BP,"8181 Maple Lawn Blvd Fulton, MD, 20759",3.29,BP,39.1471556,-76.9052212,3.24
Burtonsville,20866,Freestate,"15411 Old Columbia Pike, 20866",2.99,-,39.1083747,-76.9358213,2.99
Clarksville,21029,Sunoco,"5015 Signal Bell Ln Clarksville, MD, 21029",3.29,Sunoco,39.2097731,-76.9388595,3.26
Clarksville,21029,Exxon,"12405 Clarksville Pike Clarksville, MD, 21029",3.45,Exxon,39.2065148,-76.9427277,3.42
Elkridge,21075,Shell,"7894 Washington Blvd Elkridge, MD, 21075",2.99,Shell,39.1727025,-76.7849234,2.94
Elkridge,21075,XtraFuels,"7300 Washington Blvd Elkridge, MD, 21075",3.09,-,39.1840122,-76.7645677,3.09
Elkridge,21075,Exxon,"7311 Washington Blvd Elkridge, MD, 21075",3.09,Exxon,39.1829419,-76.7637364,3.06
Elkridge,21075,Shell,"6295 Washington Blvd Elkridge, MD, 21075",3.19,Shell,39.2073558,-76.7270995,3.14
Elkridge,21075,Marathon,"6315 Washington Blvd Elkridge, MD, 21075",3.19,-,39.2062192,-76.7275618,3.19
Elkridge,21075,BP,"5816 WASHINGTON BLVD Elkridge, MD, 21075",3.09,BP,39.2160163,-76.7108429,3.04
Elkridge,21075,Exxon,"6310 Washington Blvd Elkridge, MD, 21075",3.19,Exxon,39.2071708,-76.7278267,3.16
Elkridge,21075,Exxon,"6070 Marshalee Dr Elkridge, MD, 21075",3.33,Exxon,39.2084335,-76.7778553,3.3
Elkridge,21075,Royal Farms,"8268 Lark Brown Rd Elkridge, MD, 21075",3.29,Royal Farms,39.1890762,-76.7957888,3.19
Odenton,21113,Sunoco,"1433 Annapolis Rd Odenton, MD, 21113",3.09,Sunoco,39.0909128,-76.7130138,3.06
Odenton,21113,Shell,"1144 MD-175 Odenton, MD, 21113",3.09,Shell,39.082546,-76.690855,3.04
Odenton,21113,Exxon,"1318 Annapolis Rd Odenton, MD, 21113",3.19,Exxon,39.0885514,-76.7006064,3.16
Odenton,21113,High's Dairy Store,"1624 Annapolis Rd Odenton, MD, 21113",3.29,High's,39.1057505,-76.7217641,3.24
Odenton,21113,Royal Farms,"1558 Annapolis Rd Odenton, MD, 21113",3.29,Royal Farms,39.100476,-76.720547,3.19
Odenton,21113,BP,"8749 PINEY ORCHARD PKWY Odenton, MD, 21113",3.29,BP,39.0691814,-76.7144977,3.24
Annapolis Junction,20701,7-Eleven,"10930 Guilford Rd Annapolis Junction, MD, 20701",3.09,7-Eleven,39.1292256,-76.7935882,3.06
